Track,Bytes,UnitPrice,Genre,Album,Artist,TrackId,Name,AlbumId,MediaTypeId,GenreId,Milliseconds
,8655249.0,0.99,,,,1674.0,Longe Do Meu Lado,139.0,1.0,7.0,266161.0
,9234879.0,0.99,,,,1675.0,A Via LÃ¡ctea,139.0,1.0,7.0,280084.0
,8234388.0,0.99,,,,1676.0,MÃºsica Ambiente,139.0,1.0,7.0,247614.0
,10793301.0,0.99,,,,1677.0,Aloha,139.0,1.0,7.0,325955.0
,9853589.0,0.99,,,,1678.0,Soul Parsifal,139.0,1.0,7.0,295053.0
,10573515.0,0.99,,,,1679.0,Dezesseis,139.0,1.0,7.0,323918.0
,6643291.0,0.99,,,,1680.0,Mil PedaÃ§os,139.0,1.0,7.0,203337.0
,10608239.0,0.99,,,,1681.0,Leila,139.0,1.0,7.0,323056.0
,9619257.0,0.99,,,,1682.0,1Âº De Julho,139.0,1.0,7.0,290298.0
,8844133.0,0.99,,,,1683.0,Esperando Por Mim,139.0,1.0,7.0,261668.0
,5781046.0,0.99,,,,1684.0,Quando VocÃª Voltar,139.0,1.0,7.0,173897.0
,8570929.0,0.99,,,,1685.0,O Livro Dos Dias,139.0,1.0,7.0,257253.0
,4826528.0,0.99,,,,1686.0,SerÃ¡,140.0,1.0,7.0,148401.0
,7796400.0,0.99,,,,1687.0,Ainda Ã‰ Cedo,140.0,1.0,7.0,236826.0
,4625731.0,0.99,,,,1688.0,GeraÃ§Ã£o Coca-Cola,140.0,1.0,7.0,141453.0
,9026691.0,0.99,,,,1689.0,Eduardo E MÃ´nica,140.0,1.0,7.0,271229.0
,9963914.0,0.99,,,,1690.0,Tempo Perdido,140.0,1.0,7.0,302158.0
,8610226.0,0.99,,,,1691.0,Indios,140.0,1.0,7.0,258168.0
,5822124.0,0.99,,,,1692.0,Que PaÃ­s Ã‰ Este,140.0,1.0,7.0,177606.0
,6432922.0,0.99,,,,1694.0,HÃ¡ Tempos,140.0,1.0,7.0,197146.0
,10130685.0,0.99,,,,1695.0,Pais E Filhos,140.0,1.0,7.0,308401.0
,6667802.0,0.99,,,,1696.0,Meninos E Meninas,140.0,1.0,7.0,203781.0
,12063806.0,0.99,,,,1697.0,Vento No Litoral,140.0,1.0,7.0,366445.0
,9258489.0,0.99,,,,1698.0,PerfeiÃ§Ã£o,140.0,1.0,7.0,276558.0
,6677671.0,0.99,,,,1699.0,Giz,140.0,1.0,7.0,202213.0
,10501773.0,0.99,,,,1700.0,Dezesseis,140.0,1.0,7.0,321724.0
,6296531.0,0.99,,,,1701.0,Antes Das Seis,140.0,1.0,7.0,189231.0
,6905135.0,0.99,,,,1702.0,Are You Gonna Go My Way,141.0,1.0,1.0,211591.0
,7322085.0,0.99,,,,1703.0,Fly Away,141.0,1.0,1.0,221962.0
,6680312.0,0.99,,,,1704.0,Rock And Roll Is Dead,141.0,1.0,1.0,204199.0
,7490476.0,0.99,,,,1705.0,Again,141.0,1.0,1.0,228989.0
,8078936.0,0.99,,,,1706.0,It Ain't Over 'Til It's Over,141.0,1.0,1.0,242703.0
,8937150.0,0.99,,,,1707.0,Can't Get You Off My Mind,141.0,1.0,1.0,273815.0
,7668084.0,0.99,,,,1708.0,Mr. Cab Driver,141.0,1.0,1.0,230321.0
,8538023.0,0.99,,,,1709.0,American Woman,141.0,1.0,1.0,261773.0
,8447611.0,0.99,,,,1710.0,Stand By My Woman,141.0,1.0,1.0,259683.0
,7593397.0,0.99,,,,1711.0,Always On The Run,141.0,1.0,1.0,232515.0
,6222092.0,0.99,,,,1712.0,Heaven Help,141.0,1.0,1.0,190354.0
,8477980.0,0.99,,,,1713.0,I Belong To You,141.0,1.0,1.0,257123.0
,9661978.0,0.99,,,,1714.0,Believe,141.0,1.0,1.0,295131.0
,11298085.0,0.99,,,,1715.0,Let Love Rule,141.0,1.0,1.0,342648.0
,9531301.0,0.99,,,,1716.0,Black Velveteen,141.0,1.0,1.0,290899.0
,6993763.0,0.99,,,,1717.0,Assim Caminha A Humanidade,142.0,1.0,7.0,210755.0
,8558481.0,0.99,,,,1718.0,Honolulu,143.0,1.0,7.0,261433.0
,7875347.0,0.99,,,,1719.0,DancinÂ´Days,143.0,1.0,7.0,237400.0
,7825215.0,0.99,,,,1720.0,Um Pro Outro,142.0,1.0,7.0,236382.0
,8058651.0,0.99,,,,1721.0,Aviso Aos Navegantes,143.0,1.0,7.0,242808.0
,10107269.0,0.99,,,,1722.0,Casa,142.0,1.0,7.0,307591.0
,8778465.0,0.99,,,,1723.0,CondiÃ§Ã£o,142.0,1.0,7.0,263549.0
,5948039.0,0.99,,,,1724.0,Hyperconectividade,143.0,1.0,7.0,180636.0
,7475780.0,0.99,,,,1725.0,O Descobridor Dos Sete Mares,143.0,1.0,7.0,225854.0
,6901681.0,0.99,,,,1726.0,SatisfaÃ§Ã£o,142.0,1.0,7.0,208065.0
,7243499.0,0.99,,,,1727.0,BrumÃ¡rio,142.0,1.0,7.0,216241.0
,6430939.0,0.99,,,,1728.0,Um Certo AlguÃ©m,143.0,1.0,7.0,194063.0
,11505484.0,0.99,,,,1729.0,FullgÃ¡s,143.0,1.0,7.0,346070.0
,6435114.0,0.99,,,,1730.0,SÃ¡bado Ã€ Noite,142.0,1.0,7.0,193854.0
,9260588.0,0.99,,,,1731.0,A Cura,142.0,1.0,7.0,280920.0
,8167819.0,0.99,,,,1732.0,Aquilo,143.0,1.0,7.0,246073.0
,4917615.0,0.99,,,,1733.0,AtrÃ¡s Do Trio ElÃ©trico,142.0,1.0,7.0,149080.0
,7205844.0,0.99,,,,1734.0,Senta A Pua,143.0,1.0,7.0,217547.0
,4805897.0,0.99,,,,1735.0,Ro-Que-Se-Da-Ne,143.0,1.0,7.0,146703.0
,6419139.0,0.99,,,,1736.0,Tudo Bem,142.0,1.0,7.0,196101.0
,7496584.0,0.99,,,,1737.0,Toda Forma De Amor,142.0,1.0,7.0,227813.0
,9201645.0,0.99,,,,1738.0,Tudo Igual,143.0,1.0,7.0,276035.0
,8133732.0,0.99,,,,1739.0,Fogo De Palha,143.0,1.0,7.0,246804.0
,9121087.0,0.99,,,,1740.0,Sereia,142.0,1.0,7.0,278047.0
,8698959.0,0.99,,,,1741.0,Assaltaram A GramÃ¡tica,143.0,1.0,7.0,261041.0
,6552490.0,0.99,,,,1742.0,Se VocÃª Pensa,142.0,1.0,7.0,195996.0
,6229645.0,0.99,,,,1743.0,LÃ¡ Vem O Sol (Here Comes The Sun),142.0,1.0,7.0,189492.0
,7692697.0,0.99,,,,1744.0,O Ãšltimo RomÃ¢ntico (Ao Vivo),143.0,1.0,7.0,231993.0
,4334038.0,0.99,,,,1745.0,Pseudo Silk Kimono,144.0,1.0,1.0,134739.0
,7716005.0,0.99,,,,1746.0,Kayleigh,144.0,1.0,1.0,234605.0
,4999814.0,0.99,,,,1747.0,Lavender,144.0,1.0,1.0,153417.0
,11791068.0,0.99,,,,1748.0,Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,144.0,1.0,1.0,356493.0
,11893723.0,0.99,,,,1749.0,Heart Of Lothian: Wide Boy / Curtain Call,144.0,1.0,1.0,366053.0
,4378835.0,0.99,,,,1750.0,Waterhole (Expresso Bongo),144.0,1.0,1.0,133093.0
,3741319.0,0.99,,,,1751.0,Lords Of The Backstage,144.0,1.0,1.0,112875.0
,9015366.0,0.99,,,,1753.0,Childhoods End?,144.0,1.0,1.0,272796.0
,4711776.0,0.99,,,,1754.0,White Feather,144.0,1.0,1.0,143595.0
,4511390.0,0.99,,,,1755.0,Arrepio,145.0,1.0,7.0,136254.0
,7183757.0,0.99,,,,1756.0,Magamalabares,145.0,1.0,7.0,215875.0
,4857761.0,0.99,,,,1757.0,Chuva No Brejo,145.0,1.0,7.0,145606.0
,5760864.0,0.99,,,,1758.0,CÃ©rebro EletrÃ´nico,145.0,1.0,7.0,172800.0
,6066234.0,0.99,,,,1759.0,Tempos Modernos,145.0,1.0,7.0,183066.0
,7621482.0,0.99,,,,1760.0,MaraÃ§Ã¡,145.0,1.0,7.0,230008.0
,1454532.0,0.99,,,,1761.0,Blanco,145.0,1.0,7.0,45191.0
,6318373.0,0.99,,,,1762.0,Panis Et Circenses,145.0,1.0,7.0,192339.0
,7012658.0,0.99,,,,1763.0,De Noite Na Cama,145.0,1.0,7.0,209005.0
,6512544.0,0.99,,,,1764.0,Beija Eu,145.0,1.0,7.0,197276.0
,8196331.0,0.99,,,,1765.0,Give Me Love,145.0,1.0,7.0,249808.0
,7211247.0,0.99,,,,1766.0,Ainda Lembro,145.0,1.0,7.0,218801.0
,4326918.0,0.99,,,,1767.0,A Menina DanÃ§a,145.0,1.0,7.0,129410.0
,6699368.0,0.99,,,,1768.0,DanÃ§a Da SolidÃ£o,145.0,1.0,7.0,203520.0
,9158834.0,0.99,,,,1769.0,Ao Meu Redor,145.0,1.0,7.0,275591.0
,5246835.0,0.99,,,,1770.0,Bem Leve,145.0,1.0,7.0,159190.0
,5922018.0,0.99,,,,1771.0,Segue O Seco,145.0,1.0,7.0,178207.0
,9553228.0,0.99,,,,1772.0,O Xote Das Meninas,145.0,1.0,7.0,291866.0
,4477321.0,0.99,,,,1773.0,Wherever I Lay My Hat,146.0,1.0,14.0,136986.0
,4860380.0,0.99,,,,1774.0,Get My Hands On Some Lovin',146.0,1.0,14.0,149054.0
,5259218.0,0.99,,,,1775.0,No Good Without You,146.0,1.0,14.0,161410.0
,4437949.0,0.99,,,,1776.0,You've Been A Long Time Coming,146.0,1.0,14.0,137221.0
,4972815.0,0.99,,,,1777.0,When I Had Your Love,146.0,1.0,14.0,152424.0
,4631104.0,0.99,,,,1778.0,You're What's Happening (In The World Today),146.0,1.0,14.0,142027.0
,5377546.0,0.99,,,,1779.0,Loving You Is Sweeter Than Ever,146.0,1.0,14.0,166295.0
,6477882.0,0.99,,,,1780.0,It's A Bitter Pill To Swallow,146.0,1.0,14.0,194821.0
,7306719.0,0.99,,,,1781.0,Seek And You Shall Find,146.0,1.0,14.0,223451.0
,5789945.0,0.99,,,,1782.0,Gonna Keep On Tryin' Till I Win Your Love,146.0,1.0,14.0,176404.0
,6893603.0,0.99,,,,1783.0,Gonna Give Her All The Love I've Got,146.0,1.0,14.0,210886.0
,5647327.0,0.99,,,,1784.0,I Wish It Would Rain,146.0,1.0,14.0,172486.0
,8888206.0,0.99,,,,1785.0,"Abraham, Martin And John",146.0,1.0,14.0,273057.0
,6342021.0,0.99,,,,1786.0,Save The Children,146.0,1.0,14.0,194821.0
,7217872.0,0.99,,,,1787.0,You Sure Love To Ball,146.0,1.0,14.0,218540.0
,10383887.0,0.99,,,,1788.0,Ego Tripping Out,146.0,1.0,14.0,314514.0
,7839179.0,0.99,,,,1789.0,Praise,146.0,1.0,14.0,235833.0
,7522232.0,0.99,,,,1790.0,Heavy Love Affair,146.0,1.0,14.0,227892.0
,7366142.0,0.99,,,,1791.0,Down Under,147.0,1.0,1.0,222171.0
,7408652.0,0.99,,,,1792.0,Overkill,147.0,1.0,1.0,225410.0
,7139814.0,0.99,,,,1793.0,Be Good Johnny,147.0,1.0,1.0,216320.0
,7107625.0,0.99,,,,1794.0,Everything I Need,147.0,1.0,1.0,216476.0
,13314900.0,0.99,,,,1795.0,Down by the Sea,147.0,1.0,1.0,408163.0
,6682850.0,0.99,,,,1796.0,Who Can It Be Now?,147.0,1.0,1.0,202396.0
,8979965.0,0.99,,,,1797.0,It's a Mistake,147.0,1.0,1.0,273371.0
,9110403.0,0.99,,,,1798.0,Dr. Heckyll & Mr. Jive,147.0,1.0,1.0,278465.0
,6560753.0,0.99,,,,1799.0,Shakes and Ladders,147.0,1.0,1.0,198008.0
,11829011.0,0.99,,,,1800.0,No Sign of Yesterday,147.0,1.0,1.0,362004.0
,10852002.0,0.99,,,,1801.0,Enter Sandman,148.0,1.0,3.0,332251.0
,10541258.0,0.99,,,,1802.0,Sad But True,148.0,1.0,3.0,324754.0
,7462011.0,0.99,,,,1803.0,Holier Than Thou,148.0,1.0,3.0,227892.0
,12646886.0,0.99,,,,1804.0,The Unforgiven,148.0,1.0,3.0,387082.0
,13161169.0,0.99,,,,1805.0,Wherever I May Roam,148.0,1.0,3.0,404323.0
,7827907.0,0.99,,,,1806.0,Don't Tread On Me,148.0,1.0,3.0,240483.0
,8024047.0,0.99,,,,1807.0,Through The Never,148.0,1.0,3.0,244375.0
,12606241.0,0.99,,,,1808.0,Nothing Else Matters,148.0,1.0,3.0,388832.0
,8339785.0,0.99,,,,1809.0,Of Wolf And Man,148.0,1.0,3.0,256835.0
,10055959.0,0.99,,,,1810.0,The God That Failed,148.0,1.0,3.0,308610.0
,13293515.0,0.99,,,,1811.0,My Friend Of Misery,148.0,1.0,3.0,409547.0
,7654052.0,0.99,,,,1812.0,The Struggle Within,148.0,1.0,3.0,234240.0
,12977902.0,0.99,,,,1813.0,Helpless,149.0,1.0,3.0,398315.0
,13215133.0,0.99,,,,1814.0,The Small Hours,149.0,1.0,3.0,403435.0
,9688418.0,0.99,,,,1815.0,The Wait,149.0,1.0,3.0,295418.0
,6233729.0,0.99,,,,1816.0,Crash Course In Brain Surgery,149.0,1.0,3.0,190406.0
,6854313.0,0.99,,,,1817.0,Last Caress/Green Hell,149.0,1.0,3.0,209972.0
,15387219.0,0.99,,,,1818.0,Am I Evil?,149.0,1.0,3.0,470256.0
,7090018.0,0.99,,,,1819.0,Blitzkrieg,149.0,1.0,3.0,216685.0
,11100130.0,0.99,,,,1820.0,Breadfan,149.0,1.0,3.0,341551.0
,8624492.0,0.99,,,,1821.0,The Prince,149.0,1.0,3.0,265769.0
,4514830.0,0.99,,,,1822.0,Stone Cold Crazy,149.0,1.0,3.0,137717.0
,6162894.0,0.99,,,,1823.0,So What,149.0,1.0,3.0,189152.0
,6021197.0,0.99,,,,1824.0,Killing Time,149.0,1.0,3.0,183693.0
,7971330.0,0.99,,,,1825.0,Overkill,149.0,1.0,3.0,245133.0
,7212997.0,0.99,,,,1826.0,Damage Case,149.0,1.0,3.0,220212.0
,9556060.0,0.99,,,,1827.0,Stone Dead Forever,149.0,1.0,3.0,292127.0
,6276291.0,0.99,,,,1828.0,Too Late Too Late,149.0,1.0,3.0,192052.0
,8357088.0,0.99,,,,1829.0,Hit The Lights,150.0,1.0,3.0,257541.0
,14178138.0,0.99,,,,1830.0,The Four Horsemen,150.0,1.0,3.0,433188.0
,6153933.0,0.99,,,,1831.0,Motorbreath,150.0,1.0,3.0,188395.0
,9135755.0,0.99,,,,1832.0,Jump In The Fire,150.0,1.0,3.0,281573.0
,8234710.0,0.99,,,,1833.0,(Anesthesia) Pulling Teeth,150.0,1.0,3.0,254955.0
,8102839.0,0.99,,,,1834.0,Whiplash,150.0,1.0,3.0,249208.0
,9817143.0,0.99,,,,1835.0,Phantom Lord,150.0,1.0,3.0,302053.0
,12672166.0,0.99,,,,1836.0,No Remorse,150.0,1.0,3.0,386795.0
,13452301.0,0.99,,,,1837.0,Seek & Destroy,150.0,1.0,3.0,415817.0
,10141785.0,0.99,,,,1838.0,Metal Militia,150.0,1.0,3.0,311327.0
,9931015.0,0.99,,,,1839.0,Ain't My Bitch,151.0,1.0,3.0,304457.0
,10732251.0,0.99,,,,1840.0,2 X 4,151.0,1.0,3.0,328254.0
,13005152.0,0.99,,,,1841.0,The House Jack Built,151.0,1.0,3.0,398942.0
,8837394.0,0.99,,,,1842.0,Until It Sleeps,151.0,1.0,3.0,269740.0
,10681477.0,0.99,,,,1843.0,King Nothing,151.0,1.0,3.0,328097.0
,8540298.0,0.99,,,,1844.0,Hero Of The Day,151.0,1.0,3.0,261982.0
,9648615.0,0.99,,,,1846.0,Cure,151.0,1.0,3.0,294347.0
,7854349.0,0.99,,,,1847.0,Poor Twisted Me,151.0,1.0,3.0,240065.0
,7762300.0,0.99,,,,1848.0,Wasted My Hate,151.0,1.0,3.0,237296.0
,10508310.0,0.99,,,,1849.0,Mama Said,151.0,1.0,3.0,319764.0
,11486686.0,0.99,,,,1850.0,Thorn Within,151.0,1.0,3.0,351738.0
,10390947.0,0.99,,,,1851.0,Ronnie,151.0,1.0,3.0,317204.0
,10229577.0,0.99,,,,1853.0,Battery,152.0,1.0,3.0,312424.0
,12952368.0,0.99,,,,1855.0,The Thing That Should Not Be,152.0,1.0,3.0,396199.0
,12679965.0,0.99,,,,1856.0,Welcome Home (Sanitarium),152.0,1.0,3.0,387186.0
,11310434.0,0.99,,,,1858.0,Leper Messiah,152.0,1.0,3.0,347428.0
,10725029.0,0.99,,,,1860.0,Damage Inc.,152.0,1.0,3.0,330919.0
,8876811.0,0.99,,,,1861.0,Fuel,153.0,1.0,3.0,269557.0
,9110730.0,0.99,,,,1862.0,The Memory Remains,153.0,1.0,3.0,279353.0
,10414832.0,0.99,,,,1863.0,Devil's Dance,153.0,1.0,3.0,318955.0
,12886474.0,0.99,,,,1864.0,The Unforgiven II,153.0,1.0,3.0,395520.0
,10549070.0,0.99,,,,1865.0,Better Than You,153.0,1.0,3.0,322899.0
,10199789.0,0.99,,,,1866.0,Slither,153.0,1.0,3.0,313103.0
,12170693.0,0.99,,,,1867.0,Carpe Diem Baby,153.0,1.0,3.0,372480.0
,8019586.0,0.99,,,,1868.0,Bad Seed,153.0,1.0,3.0,245394.0
,13571280.0,0.99,,,,1869.0,Where The Wild Things Are,153.0,1.0,3.0,414380.0
,12009412.0,0.99,,,,1870.0,Prince Charming,153.0,1.0,3.0,365061.0
,14855583.0,0.99,,,,1871.0,Low Man's Lyric,153.0,1.0,3.0,457639.0
,10335734.0,0.99,,,,1872.0,Attitude,153.0,1.0,3.0,315898.0
,9420856.0,0.99,,,,1874.0,Fight Fire With Fire,154.0,1.0,3.0,285753.0
,13055884.0,0.99,,,,1875.0,Ride The Lightning,154.0,1.0,3.0,397740.0
,10159725.0,0.99,,,,1876.0,For Whom The Bell Tolls,154.0,1.0,3.0,311719.0
,13531954.0,0.99,,,,1877.0,Fade To Black,154.0,1.0,3.0,414824.0
,7975942.0,0.99,,,,1878.0,Trapped Under Ice,154.0,1.0,3.0,244532.0
,8652332.0,0.99,,,,1879.0,Escape,154.0,1.0,3.0,264359.0
,12955593.0,0.99,,,,1880.0,Creeping Death,154.0,1.0,3.0,396878.0
,11510849.0,0.99,,,,1882.0,Frantic,155.0,1.0,3.0,350458.0
,14363779.0,0.99,,,,1883.0,St. Anger,155.0,1.0,3.0,441234.0
,10670604.0,0.99,,,,1885.0,Dirty Window,155.0,1.0,3.0,324989.0
,11253756.0,0.99,,,,1887.0,My World,155.0,1.0,3.0,345626.0
,14093551.0,0.99,,,,1888.0,Shoot Me Again,155.0,1.0,3.0,430210.0
,10616595.0,0.99,,,,1889.0,Sweet Amber,155.0,1.0,3.0,327235.0
,14014582.0,0.99,,,,1890.0,The Unnamed Feeling,155.0,1.0,3.0,429479.0
,10232537.0,0.99,,,,1891.0,Purify,155.0,1.0,3.0,314017.0
,13254874.0,0.99,,,,1893.0,Blackened,156.0,1.0,3.0,403382.0
,12747894.0,0.99,,,,1895.0,Eye Of The Beholder,156.0,1.0,3.0,385828.0
,14695721.0,0.99,,,,1896.0,One,156.0,1.0,3.0,446484.0
,13013990.0,0.99,,,,1897.0,The Shortest Straw,156.0,1.0,3.0,395389.0
,11377339.0,0.99,,,,1898.0,Harvester Of Sorrow,156.0,1.0,3.0,345547.0
,15198986.0,0.99,,,,1899.0,The Frayed Ends Of Sanity,156.0,1.0,3.0,464039.0
,10302828.0,0.99,,,,1901.0,Dyers Eve,156.0,1.0,3.0,313991.0
,6776219.0,0.99,,,,1902.0,Springsville,157.0,1.0,2.0,207725.0
,7505275.0,0.99,,,,1903.0,The Maids Of Cadiz,157.0,1.0,2.0,233534.0
,6977626.0,0.99,,,,1904.0,The Duke,157.0,1.0,2.0,214961.0
,8581144.0,0.99,,,,1905.0,My Ship,157.0,1.0,2.0,268016.0
,6807707.0,0.99,,,,1906.0,Miles Ahead,157.0,1.0,2.0,209893.0
,10218398.0,0.99,,,,1907.0,Blues For Pablo,157.0,1.0,2.0,318328.0
,8980400.0,0.99,,,,1908.0,New Rhumba,157.0,1.0,2.0,276871.0
,5395412.0,0.99,,,,1909.0,The Meaning Of The Blues,157.0,1.0,2.0,168594.0
,4293394.0,0.99,,,,1910.0,Lament,157.0,1.0,2.0,134191.0
,6219487.0,0.99,,,,1911.0,I Don't Wanna Be Kissed (By Anyone But You),157.0,1.0,2.0,191320.0
,6382079.0,0.99,,,,1912.0,Springsville (Alternate Take),157.0,1.0,2.0,196388.0
,6900619.0,0.99,,,,1913.0,Blues For Pablo (Alternate Take),157.0,1.0,2.0,212558.0
,9912387.0,0.99,,,,1914.0,The Meaning Of The Blues/Lament (Alternate Take),157.0,1.0,2.0,309786.0
,6254796.0,0.99,,,,1915.0,I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),157.0,1.0,2.0,192078.0
,7797308.0,0.99,,,,1916.0,CoraÃ§Ã£o De Estudante,158.0,1.0,7.0,238550.0
,7125225.0,0.99,,,,1917.0,A Noite Do Meu Bem,158.0,1.0,7.0,220081.0
,6523547.0,0.99,,,,1918.0,Paisagem Na Janela,158.0,1.0,7.0,197694.0
,6803970.0,0.99,,,,1919.0,Cuitelinho,158.0,1.0,7.0,209397.0
,8144179.0,0.99,,,,1920.0,CaxangÃ¡,158.0,1.0,7.0,245551.0
,9126170.0,0.99,,,,1921.0,Nos Bailes Da Vida,158.0,1.0,7.0,275748.0
,6542289.0,0.99,,,,1922.0,Menestrel Das Alagoas,158.0,1.0,7.0,199758.0
,5252560.0,0.99,,,,1923.0,Brasil,158.0,1.0,7.0,155428.0
,7032626.0,0.99,,,,1924.0,CanÃ§Ã£o Do Novo Mundo,158.0,1.0,7.0,215353.0
,9893875.0,0.99,,,,1925.0,Um Gosto De Sol,158.0,1.0,7.0,307200.0
,5098288.0,0.99,,,,1926.0,Solar,158.0,1.0,7.0,156212.0
,10626920.0,0.99,,,,1927.0,Para Lennon E McCartney,158.0,1.0,7.0,321828.0
,2371543.0,0.99,,,,1928.0,"Maria, Maria",158.0,1.0,7.0,72463.0
,4921056.0,0.99,,,,1929.0,Minas,159.0,1.0,7.0,152293.0
,9258649.0,0.99,,,,1930.0,"FÃ© Cega, Faca Amolada",159.0,1.0,7.0,278099.0
,7506969.0,0.99,,,,1931.0,Beijo Partido,159.0,1.0,7.0,229564.0
,8805088.0,0.99,,,,1932.0,Saudade Dos AviÃµes Da Panair (Conversando No Bar),159.0,1.0,7.0,268721.0
,8237026.0,0.99,,,,1933.0,Gran Circo,159.0,1.0,7.0,251297.0
,8874285.0,0.99,,,,1934.0,Ponta de Areia,159.0,1.0,7.0,272796.0
,8708399.0,0.99,,,,1935.0,Trastevere,159.0,1.0,7.0,265665.0
,9426153.0,0.99,,,,1936.0,Idolatrada,159.0,1.0,7.0,286249.0
,6898507.0,0.99,,,,1937.0,Leila (Venha Ser Feliz),159.0,1.0,7.0,209737.0
,4583956.0,0.99,,,,1938.0,Paula E Bebeto,159.0,1.0,7.0,135732.0
,4326333.0,0.99,,,,1939.0,Simples,159.0,1.0,7.0,133093.0
,13520382.0,0.99,,,,1940.0,Norwegian Wood,159.0,1.0,7.0,413910.0
,6787901.0,0.99,,,,1941.0,Caso VocÃª Queira Saber,159.0,1.0,7.0,205688.0
,5523552.0,0.99,,,,1942.0,Ace Of Spades,160.0,1.0,3.0,169926.0
,6616389.0,0.99,,,,1943.0,Love Me Like A Reptile,160.0,1.0,3.0,203546.0
,5175327.0,0.99,,,,1944.0,Shoot You In The Back,160.0,1.0,3.0,160026.0
,7102182.0,0.99,,,,1945.0,Live To Win,160.0,1.0,3.0,217626.0
,6643350.0,0.99,,,,1946.0,Fast And Loose,160.0,1.0,3.0,203337.0
,6283035.0,0.99,,,,1947.0,(We Are) The Road Crew,160.0,1.0,3.0,192600.0
,5416114.0,0.99,,,,1948.0,Fire Fire,160.0,1.0,3.0,164675.0
,6983609.0,0.99,,,,1949.0,Jailbait,160.0,1.0,3.0,213916.0
,5155099.0,0.99,,,,1950.0,Dance,160.0,1.0,3.0,158432.0
,3195536.0,0.99,,,,1951.0,Bite The Bullet,160.0,1.0,3.0,98115.0
,8393310.0,0.99,,,,1952.0,The Chase Is Better Than The Catch,160.0,1.0,3.0,258403.0
,5543267.0,0.99,,,,1953.0,The Hammer,160.0,1.0,3.0,168071.0
,5805241.0,0.99,,,,1954.0,Dirty Love,160.0,1.0,3.0,176457.0
,5557002.0,0.99,,,,1955.0,Please Don't Touch,160.0,1.0,3.0,169926.0
,5828728.0,0.99,,,,1956.0,Emergency,160.0,1.0,3.0,180427.0
,7706552.0,0.99,,,,1957.0,Kir Royal,161.0,1.0,16.0,234788.0
,8366846.0,0.99,,,,1958.0,O Que Vai Em Meu CoraÃ§Ã£o,161.0,1.0,16.0,255373.0
,7790574.0,0.99,,,,1959.0,Aos LeÃµes,161.0,1.0,16.0,234684.0
,7213072.0,0.99,,,,1960.0,Dois Ãndios,161.0,1.0,16.0,219271.0
,6819584.0,0.99,,,,1961.0,Noite Negra,161.0,1.0,16.0,206811.0
,8369029.0,0.99,,,,1962.0,Beijo do Olhar,161.0,1.0,16.0,252682.0
,6501520.0,0.99,,,,1963.0,Ã‰ Fogo,161.0,1.0,16.0,194873.0
,8094872.0,0.99,,,,1964.0,JÃ¡ Foi,161.0,1.0,16.0,245681.0
,8006345.0,0.99,,,,1965.0,SÃ³ Se For Pelo Cabelo,161.0,1.0,16.0,238288.0
,8362040.0,0.99,,,,1966.0,No Clima,161.0,1.0,16.0,249495.0
,8929357.0,0.99,,,,1967.0,A MoÃ§a e a Chuva,161.0,1.0,16.0,274625.0
,1287083.0,0.99,,,,1968.0,Demorou!,161.0,1.0,16.0,39131.0
,8666786.0,0.99,,,,1969.0,Bitter Pill,162.0,1.0,3.0,266814.0
,8789966.0,0.99,,,,1970.0,Enslaved,162.0,1.0,3.0,269844.0
,8874814.0,0.99,,,,1971.0,"Girls, Girls, Girls",162.0,1.0,3.0,270288.0
,9237736.0,0.99,,,,1972.0,Kickstart My Heart,162.0,1.0,3.0,283559.0
,9116997.0,0.99,,,,1973.0,Wild Side,162.0,1.0,3.0,276767.0
,11184094.0,0.99,,,,1974.0,Glitter,162.0,1.0,3.0,340114.0
,9281875.0,0.99,,,,1975.0,Dr. Feelgood,162.0,1.0,3.0,282618.0
,8283958.0,0.99,,,,1976.0,Same Ol' Situation,162.0,1.0,3.0,254511.0
,7697538.0,0.99,,,,1977.0,Home Sweet Home,162.0,1.0,3.0,236904.0
,8077464.0,0.99,,,,1978.0,Afraid,162.0,1.0,3.0,248006.0
,9188156.0,0.99,,,,1979.0,Don't Go Away Mad (Just Go Away),162.0,1.0,3.0,279980.0
,8738371.0,0.99,,,,1980.0,Without You,162.0,1.0,3.0,268956.0
,6735408.0,0.99,,,,1981.0,Smokin' in The Boys Room,162.0,1.0,3.0,206837.0
,9421164.0,0.99,,,,1982.0,Primal Scream,162.0,1.0,3.0,286197.0
,6580542.0,0.99,,,,1983.0,Too Fast For Love,162.0,1.0,3.0,200829.0
,7831122.0,0.99,,,,1984.0,Looks That Kill,162.0,1.0,3.0,240979.0
,7281974.0,0.99,,,,1985.0,Shout At The Devil,162.0,1.0,3.0,221962.0
,1688527.0,0.99,,,,1986.0,Intro,163.0,1.0,1.0,52218.0
,5234885.0,0.99,,,,1987.0,School,163.0,1.0,1.0,160235.0
,7013175.0,0.99,,,,1988.0,Drain You,163.0,1.0,1.0,215196.0
,8862545.0,0.99,,,,1989.0,Aneurysm,163.0,1.0,1.0,271516.0
,9425215.0,0.99,,,,1990.0,Smells Like Teen Spirit,163.0,1.0,1.0,287190.0
,4170369.0,0.99,,,,1991.0,Been A Son,163.0,1.0,1.0,127555.0
